,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
82651,229773587,06/19/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,Q,105,0,18-24,M,BLACK,1057767,203993,40.726293088000034,-73.73476084899994,POINT (-73.73476084899994 40.726293088000034)
82668,230222173,06/29/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,Q,115,0,45-64,M,BLACK,1015768,211592,40.747399795000035,-73.88625236599995,POINT (-73.88625236599995 40.747399795000035)
82682,230493678,07/06/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,14,0,45-64,M,ASIAN / PACIFIC ISLANDER,987220,212676,40.750430768000044,-73.98928217599996,POINT (-73.98928217599996 40.75043076800005)
82690,230622331,07/09/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601002,F,K,72,0,<18,F,WHITE HISPANIC,984058,178998,40.65799306600008,-74.00069344599996,POINT (-74.00069344599996 40.65799306600008)
82696,231069285,07/19/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,73,0,45-64,M,BLACK,1008228,183789,40.67111083400005,-73.91356336299998,POINT (-73.91356336299998 40.67111083400005)
82697,229658185,06/17/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601501,F,B,40,0,25-44,M,WHITE,1005041,234533,40.810398494000026,-73.92489531099994,POINT (-73.92489531099994 40.810398494000026)
82698,229765214,06/18/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601501,F,K,60,0,18-24,M,BLACK,989140,148952,40.57552166800008,-73.98239875099993,POINT (-73.98239875099993 40.57552166800008)
82710,230816851,07/14/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,13,0,25-44,M,BLACK HISPANIC,988972,207813,40.737082284000046,-73.98296229999994,POINT (-73.98296229999994 40.737082284000046)
82741,230248078,06/30/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,81,0,25-44,M,BLACK,1005312,190540,40.68964821100008,-73.92405412199997,POINT (-73.92405412199997 40.68964821100008)
82752,230021246,06/24/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,25,0,45-64,M,BLACK,1000598,231062,40.800880893000055,-73.94095380699997,POINT (-73.94095380699997 40.800880893000055)
82766,230296283,07/01/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,B,50,0,<18,M,BLACK,1012345,263323,40.88939827600007,-73.89838946899994,POINT (-73.89838946899994 40.88939827600007)
82782,229543038,06/15/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,M,25,0,25-44,M,BLACK,1000598,231062,40.800880893000055,-73.94095380699997,POINT (-73.94095380699997 40.800880893000055)
82803,231198350,07/22/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,K,62,0,25-44,M,WHITE,983289,158770,40.60247141800004,-74.00346217799995,POINT (-74.00346217799995 40.60247141800004)
82839,231581034,07/30/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,M,20,0,45-64,M,BLACK,990037,224718,40.78348154800005,-73.97910474199995,POINT (-73.97910474199995 40.78348154800005)
82841,230756352,07/12/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,Q,101,0,<18,M,WHITE HISPANIC,1053648,159131,40.603190622000064,-73.75008340299998,POINT (-73.75008340299998 40.60319062200006)
82851,229740249,06/18/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,M,25,0,45-64,M,BLACK,1001508,232696,40.80536404400005,-73.93766276299993,POINT (-73.93766276299993 40.80536404400005)
82860,230931358,07/16/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,68,0,<18,M,WHITE,979006,169329,40.631452188000026,-74.01889425399997,POINT (-74.01889425399997 40.631452188000026)
82914,229605012,06/16/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,M,28,0,45-64,M,BLACK,999800,233322,40.80708541200005,-73.94383088299999,POINT (-73.94383088299998 40.80708541200005)
82952,230815743,07/14/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,M,6,0,25-44,M,BLACK HISPANIC,982746,206647,40.73388303300004,-74.00542831099993,POINT (-74.00542831099993 40.73388303300004)
82953,230141730,06/27/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,13,0,25-44,M,BLACK HISPANIC,985572,207670,40.73669094600008,-73.99523109199998,POINT (-73.99523109199998 40.736690946000074)
82987,230287322,07/01/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,10,0,45-64,M,BLACK,984686,209908,40.74283378800004,-73.99842802399995,POINT (-73.99842802399996 40.74283378800004)
82988,230340439,07/02/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,43,0,25-44,M,WHITE HISPANIC,1020183,239283,40.82338729100008,-73.87017045,POINT (-73.87017045 40.82338729100008)
82993,229865392,06/22/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,90,0,25-44,M,BLACK HISPANIC,997569,199136,40.713257258000056,-73.95195754699995,POINT (-73.95195754699995 40.713257258000056)
83007,229717086,06/18/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,Q,100,0,25-44,M,BLACK,1035354,152907,40.586231405000035,-73.81601112099996,POINT (-73.81601112099996 40.586231405000035)
83024,230520442,07/07/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,1,3,18-24,M,BLACK HISPANIC,980876,197919,40.70992626100008,-74.01217142999997,POINT (-74.01217142999997 40.70992626100008)
83035,230026166,06/24/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,Q,115,0,18-24,M,ASIAN / PACIFIC ISLANDER,1024252,215581,40.75831426900004,-73.85560976199997,POINT (-73.85560976199997 40.75831426900004)
83039,231115649,07/20/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,Q,109,0,25-44,M,BLACK,1031236,218694,40.76682428300006,-73.83037853499997,POINT (-73.83037853499997 40.76682428300006)
83052,230157556,06/27/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,K,73,0,<18,M,BLACK,1009147,182581,40.66779260900006,-73.91025493099994,POINT (-73.91025493099994 40.66779260900006)
83061,230918621,07/16/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,B,41,0,<18,M,BLACK,1013086,236614,40.81608766100004,-73.89582435399994,POINT (-73.89582435399994 40.81608766100004)
83079,230392547,07/03/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,B,49,0,<18,M,BLACK HISPANIC,1027430,251105,40.855802743000034,-73.84390995399998,POINT (-73.84390995399998 40.85580274300003)
83090,230700363,07/10/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,Q,103,0,25-44,M,ASIAN / PACIFIC ISLANDER,1041879,197084,40.707447364000075,-73.79214176799998,POINT (-73.79214176799998 40.707447364000075)
83099,231103845,07/20/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,75,0,65+,M,BLACK,1017119,183909,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007)
83185,230248086,06/30/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,103,0,25-44,F,BLACK,1041879,197084,40.707447364000075,-73.79214176799998,POINT (-73.79214176799998 40.707447364000075)
83191,231314936,07/24/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,75,0,25-44,M,BLACK,1017119,183909,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007)
83231,229959104,06/23/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,M,6,0,18-24,F,WHITE,982746,206647,40.73388303300004,-74.00542831099993,POINT (-74.00542831099993 40.73388303300004)
83243,230761390,07/12/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,B,41,0,18-24,F,WHITE HISPANIC,1013880,240034,40.82547196300004,-73.89294073699995,POINT (-73.89294073699995 40.82547196300004)
83252,229673659,06/17/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,B,49,0,45-64,M,WHITE HISPANIC,1028857,246461,40.843049260000036,-73.83878239499995,POINT (-73.83878239499995 40.843049260000036)
83262,230081257,06/25/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601002,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733281800006,-73.84725001299995,POINT (-73.84725001299995 40.88733281800006)
83269,229702791,06/18/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,14,0,18-24,F,WHITE HISPANIC,985668,213538,40.75279712600008,-73.99488344499997,POINT (-73.99488344499997 40.75279712600008)
83326,229549184,06/15/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,Q,107,0,25-44,M,WHITE,1036628,204948,40.72906475000008,-73.81102013199995,POINT (-73.81102013199995 40.72906475000008)
83339,231284530,07/23/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,K,61,0,45-64,M,WHITE,994942,158707,40.602292099000074,-73.96149767699995,POINT (-73.96149767699995 40.602292099000074)
83344,231155634,07/21/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,76,0,25-44,M,WHITE,984110,188364,40.683700646000034,-74.00050622499998,POINT (-74.00050622499998 40.683700646000034)
83350,229717078,06/18/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,M,5,0,18-24,M,WHITE HISPANIC,984984,200116,40.71595711700007,-73.997353676,POINT (-73.997353676 40.71595711700007)
83352,231367859,07/26/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,41,0,45-64,M,BLACK,1013086,236614,40.81608766100004,-73.89582435399994,POINT (-73.89582435399994 40.81608766100004)
83355,230464309,07/05/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,33,0,25-44,M,WHITE HISPANIC,1000846,244047,40.83652060100008,-73.94002594299997,POINT (-73.94002594299997 40.83652060100008)
83361,230297150,07/01/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,Q,110,0,25-44,M,WHITE HISPANIC,1020237,210724,40.74500029700005,-73.87012832399995,POINT (-73.87012832399995 40.74500029700005)
83368,230704529,07/10/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,K,83,0,18-24,F,BLACK,1007128,193705,40.69833089400004,-73.91749507299994,POINT (-73.91749507299994 40.69833089400004)
83373,229916676,06/22/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,Q,109,0,18-24,M,BLACK,1028909,218886,40.76736333400004,-73.83877788099994,POINT (-73.83877788099994 40.76736333400004)
83404,231595439,07/30/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,K,83,0,25-44,M,BLACK,1006593,189943,40.68800644300006,-73.91943695399993,POINT (-73.91943695399993 40.68800644300006)
83405,230850889,07/15/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,S,120,0,<18,M,WHITE HISPANIC,962793,174267,40.644981504000036,-74.07732129999994,POINT (-74.07732129999994 40.644981504000036)
83406,229658189,06/17/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,K,62,0,<18,M,BLACK,983503,158624,40.60207069800003,-74.00269150899999,POINT (-74.00269150899999 40.60207069800003)
83410,230923623,07/16/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,63,0,25-44,M,BLACK,1000521,168264,40.62851560000007,-73.94138369799998,POINT (-73.94138369799998 40.62851560000007)
83414,230488135,07/06/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,100,0,25-44,M,BLACK,1035354,152907,40.586231405000035,-73.81601112099996,POINT (-73.81601112099996 40.586231405000035)
83420,230406308,07/04/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601501,F,Q,101,0,18-24,F,WHITE HISPANIC,1052632,161443,40.60954446400008,-73.75371882299999,POINT (-73.75371882299999 40.609544464000074)
83448,230254618,06/30/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,72,0,25-44,M,BLACK HISPANIC,984058,178998,40.65799306600008,-74.00069344599996,POINT (-74.00069344599996 40.65799306600008)
83452,231684557,08/02/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,K,75,0,45-64,M,BLACK,1017119,183909,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007)
83455,231117416,07/20/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,K,79,0,25-44,M,BLACK,999507,190206,40.688743368000075,-73.94498708099997,POINT (-73.94498708099997 40.688743368000075)
83467,231186913,07/22/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,26,0,65+,M,BLACK,994150,233550,40.807719347000045,-73.96423978699994,POINT (-73.96423978699994 40.807719347000045)
83478,231554640,07/30/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,102,0,18-24,M,WHITE,1031076,193779,40.69843969400005,-73.83112953899997,POINT (-73.83112953899997 40.69843969400005)
83490,230256376,06/30/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,Q,104,0,25-44,M,WHITE,1009526,199840,40.71516349000007,-73.90882399299994,POINT (-73.90882399299994 40.71516349000007)
83512,231303419,07/24/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,M,28,0,45-64,M,BLACK,998954,233791,40.80837413600005,-73.94688582299993,POINT (-73.94688582299993 40.80837413600005)
83516,231198123,07/22/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,M,13,0,45-64,M,BLACK,987207,211191,40.74635482000008,-73.989329748,POINT (-73.989329748 40.74635482000008)
83531,230582072,07/08/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,10,0,25-44,M,BLACK,984686,209908,40.74283378800004,-73.99842802399995,POINT (-73.99842802399996 40.74283378800004)
83557,231393547,07/27/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,M,5,73,45-64,M,WHITE,983907,199959,40.71552621300003,-74.00123874799993,POINT (-74.00123874799993 40.71552621300003)
83571,230811610,07/14/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,S,120,0,25-44,F,BLACK,962793,174267,40.644981504000036,-74.07732129999994,POINT (-74.07732129999994 40.644981504000036)
83580,230258101,06/30/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,1,0,45-64,M,BLACK,981040,195770,40.70402782300005,-74.01157885899994,POINT (-74.01157885899994 40.70402782300005)
83622,231164241,07/21/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,108,0,25-44,M,WHITE HISPANIC,1011115,210948,40.745647537000025,-73.90304769199997,POINT (-73.90304769199997 40.745647537000025)
83641,229888240,06/22/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,34,0,25-44,F,WHITE HISPANIC,1002162,249364,40.851111636000034,-73.93525591199995,POINT (-73.93525591199995 40.851111636000034)
83646,230457907,07/04/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,7,0,18-24,M,BLACK,987952,202161,40.72156940800004,-73.98664603799993,POINT (-73.98664603799993 40.72156940800004)
83654,231115637,07/20/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,9,0,25-44,M,WHITE HISPANIC,987633,203880,40.72628777500006,-73.98779600499995,POINT (-73.98779600499995 40.72628777500006)
83665,230862820,07/15/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,Q,114,0,45-64,M,BLACK,1007694,219657,40.76956124200007,-73.91536344699995,POINT (-73.91536344699995 40.76956124200007)
83672,231564777,07/30/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,79,0,45-64,M,BLACK,998396,192222,40.69427866900003,-73.94898894099998,POINT (-73.94898894099998 40.69427866900003)
83687,229973349,06/23/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,106,0,25-44,M,BLACK,1028605,187930,40.68239828900005,-73.84007936899997,POINT (-73.84007936899997 40.68239828900005)
83711,229671845,06/17/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,M,24,0,18-24,M,BLACK,992291,229137,40.795608755000046,-73.97096031599993,POINT (-73.97096031599993 40.795608755000046)
83716,231653875,08/01/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,75,0,18-24,M,BLACK,1017119,183909,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007)
83719,230392644,07/03/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,75,0,25-44,F,WHITE HISPANIC,1018885,176262,40.65041561900005,-73.87518474299998,POINT (-73.87518474299998 40.65041561900005)
83721,231709337,08/03/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,B,48,0,18-24,M,BLACK HISPANIC,1011811,246833,40.844139945000045,-73.90038861799998,POINT (-73.90038861799998 40.844139945000045)
83722,230930836,07/16/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,114,0,18-24,M,BLACK,1007694,219657,40.76956124200007,-73.91536344699995,POINT (-73.91536344699995 40.76956124200007)
83752,231545715,07/29/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,18,0,45-64,M,WHITE,988284,215558,40.75834070600007,-73.98544027599996,POINT (-73.98544027599996 40.75834070600007)
83755,230787814,07/13/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,62,0,25-44,M,WHITE,985022,157827,40.59988309200002,-73.99722143299994,POINT (-73.99722143299994 40.59988309200002)
83764,229681969,06/17/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,S,121,0,25-44,M,BLACK,941883,170185,40.63370195500005,-74.15264430499997,POINT (-74.15264430499997 40.63370195500005)
83767,231348291,07/25/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,24,2,25-44,M,BLACK,994338,228739,40.794514253000045,-73.96356790299996,POINT (-73.96356790299996 40.794514253000045)
83785,231069295,07/19/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,Q,102,0,25-44,M,BLACK HISPANIC,1031076,193779,40.69843969400005,-73.83112953899997,POINT (-73.83112953899997 40.69843969400005)
83811,229617119,06/16/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,17,0,25-44,M,WHITE,992254,214997,40.75679820100004,-73.97111078699999,POINT (-73.97111078699999 40.75679820100004)
83812,230285512,07/01/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,40,0,25-44,M,BLACK,1005041,234533,40.810398494000026,-73.92489531099994,POINT (-73.92489531099994 40.810398494000026)
83826,229418259,06/11/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,81,0,25-44,F,BLACK,1005312,190540,40.68964821100008,-73.92405412199997,POINT (-73.92405412199997 40.68964821100008)
83831,231321607,07/24/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,75,0,18-24,M,BLACK,1019510,186426,40.678311056000034,-73.87287923299994,POINT (-73.87287923299994 40.678311056000034)
83853,230969825,07/17/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,83,0,45-64,M,WHITE HISPANIC,1007128,193705,40.69833089400004,-73.91749507299994,POINT (-73.91749507299994 40.69833089400004)
83858,231421381,07/27/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,63,0,<18,M,WHITE,1000521,168264,40.62851560000007,-73.94138369799998,POINT (-73.94138369799998 40.62851560000007)
83898,230334068,07/02/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,33,0,25-44,M,BLACK,1002253,248117,40.847688805000075,-73.93493032699999,POINT (-73.93493032699998 40.847688805000075)
83900,230693599,07/10/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,1,0,18-24,M,BLACK,981453,196764,40.70675626000008,-74.01008971699997,POINT (-74.01008971699997 40.70675626000008)
83912,230498797,07/07/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,9,0,45-64,M,BLACK,989155,202897,40.72358896500003,-73.98230553499997,POINT (-73.98230553499997 40.72358896500003)
83913,230075803,06/25/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,S,121,0,45-64,M,WHITE,942825,166367,40.623226819000074,-74.14922697299994,POINT (-74.14922697299994 40.623226819000074)
83934,230864690,07/15/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,M,10,0,25-44,M,BLACK,985657,214450,40.75530033600006,-73.99492295699997,POINT (-73.99492295699997 40.75530033600006)
83940,230707074,07/10/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,13,0,18-24,M,UNKNOWN,988972,207813,40.737082284000046,-73.98296229999994,POINT (-73.98296229999994 40.737082284000046)
83950,230759132,07/12/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,73,0,45-64,M,BLACK,1009866,187273,40.680669038000076,-73.90764531399995,POINT (-73.90764531399996 40.680669038000076)
83956,229553645,06/15/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,14,3,25-44,M,ASIAN / PACIFIC ISLANDER,986882,214802,40.75626620700007,-73.99050124799999,POINT (-73.99050124799999 40.75626620700007)
83962,230915831,07/16/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,B,41,0,<18,M,UNKNOWN,1013086,236614,40.81608766100004,-73.89582435399994,POINT (-73.89582435399994 40.81608766100004)
83965,230291533,07/01/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,K,77,0,25-44,M,BLACK,994507,185552,40.67597640200007,-73.96302338199997,POINT (-73.96302338199997 40.67597640200007)
83969,229843833,06/20/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,40,0,18-24,M,WHITE HISPANIC,1005245,232483,40.80477132900006,-73.92416478599996,POINT (-73.92416478599996 40.80477132900006)
83981,230754728,07/12/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,113,0,25-44,F,BLACK,1046405,187113,40.680048726000045,-73.77590919399995,POINT (-73.77590919399995 40.680048726000045)
83991,230392561,07/03/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,B,49,0,18-24,M,BLACK HISPANIC,1027430,251105,40.855802743000034,-73.84390995399998,POINT (-73.84390995399998 40.85580274300003)
83996,230578456,07/08/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,M,28,0,45-64,M,WHITE,997440,233857,40.80855767700007,-73.95235475399994,POINT (-73.95235475399994 40.80855767700007)
84007,229714520,06/18/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,K,68,0,18-24,F,WHITE,975443,164505,40.61820849200007,-74.03172455199996,POINT (-74.03172455199996 40.61820849200007)
84014,229975855,06/23/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,71,0,25-44,M,BLACK,1004127,182891,40.668656183000046,-73.92834966199997,POINT (-73.92834966199997 40.668656183000046)
