,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
17600,237705894,12/11/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,K,67,0,25-44,F,BLACK,998643,171516,40.63744490100004,-73.94814242399997,POINT (-73.94814242399997 40.63744490100004)
17659,236571776,11/20/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,M,23,0,45-64,M,WHITE HISPANIC,997839,225593,40.78587463900004,-73.95093015299993,POINT (-73.95093015299993 40.78587463900004)
17713,238438561,12/30/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL1192U2S,M,B,45,0,25-44,M,WHITE HISPANIC,1038980,253401,40.862040516000036,-73.80213920599994,POINT (-73.80213920599994 40.862040516000036)
17771,237011567,11/28/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,115,0,25-44,M,WHITE HISPANIC,1015325,218809,40.76721017300008,-73.88781780499993,POINT (-73.88781780499993 40.76721017300008)
17841,236133089,11/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,106,0,45-64,M,BLACK,1027960,183156,40.669297963000076,-73.842435874,POINT (-73.842435874 40.669297963000076)
17943,237045191,11/29/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,60,0,25-44,F,WHITE HISPANIC,988040,151713,40.583100608000045,-73.98635690799993,POINT (-73.98635690799993 40.583100608000045)
17955,238254733,12/24/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,122,0,25-44,M,WHITE,939735,139489,40.549437184000055,-74.16018102099997,POINT (-74.16018102099997 40.549437184000055)
17982,237394486,12/06/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,112,0,25-44,F,BLACK,1025251,208069,40.737691167000044,-73.85204956399998,POINT (-73.85204956399998 40.737691167000044)
18003,237724804,12/12/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,K,61,0,25-44,M,WHITE HISPANIC,997613,152752,40.58594319600007,-73.95189071799997,POINT (-73.95189071799997 40.58594319600007)
18008,236367515,11/17/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,66,0,18-24,M,ASIAN / PACIFIC ISLANDER,985737,171520,40.63746744700006,-73.99464367199994,POINT (-73.99464367199994 40.63746744700006)
18137,238248483,12/23/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D2,F,B,45,0,25-44,M,BLACK,1033092,259916,40.87995670300006,-73.82337820699999,POINT (-73.82337820699998 40.87995670300006)
18175,237498877,12/07/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,Q,100,0,25-44,F,WHITE,1034402,153312,40.587348484000074,-73.81943560199994,POINT (-73.81943560199994 40.587348484000074)
18194,238291864,12/26/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,17,0,25-44,M,WHITE HISPANIC,992245,215005,40.75682016800005,-73.971143263,POINT (-73.971143263 40.75682016800005)
18221,237269883,12/02/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,73,0,25-44,M,ASIAN / PACIFIC ISLANDER,1008082,184243,40.67235735700007,-73.91408807199997,POINT (-73.91408807199997 40.67235735700007)
18229,236546013,11/20/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,45,0,25-44,M,WHITE HISPANIC,1032216,253424,40.86214298600004,-73.82659247799995,POINT (-73.82659247799995 40.86214298600004)
18297,236531338,11/20/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,111,0,25-44,M,BLACK,1051685,203955,40.72623724300007,-73.75670424499998,POINT (-73.75670424499998 40.72623724300007)
18386,237739809,12/13/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,B,43,0,45-64,M,WHITE HISPANIC,1020219,239110,40.82291230800007,-73.87004130399998,POINT (-73.87004130399998 40.82291230800007)
18387,237269898,12/02/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,123,0,45-64,M,WHITE,923692,135129,40.53737480900003,-74.21786977499994,POINT (-74.21786977499994 40.53737480900003)
18416,236974300,11/27/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,45,0,18-24,M,WHITE HISPANIC,1034666,241018,40.828078574000074,-73.81782841799998,POINT (-73.81782841799998 40.828078574000074)
18442,236100158,11/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,71,0,25-44,M,BLACK,1002068,181079,40.66368702900007,-73.93577664499998,POINT (-73.93577664499998 40.66368702900007)
18464,237270482,12/02/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,75,2,25-44,F,WHITE HISPANIC,1016807,179007,40.657957922000044,-73.88266012399998,POINT (-73.88266012399998 40.657957922000044)
18476,237323989,12/03/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL119202X,M,M,25,0,45-64,M,BLACK,1000495,233554,40.807720938000045,-73.94131980599997,POINT (-73.94131980599997 40.807720938000045)
18503,237745634,12/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,18,0,25-44,M,BLACK,991975,217123,40.76263377600003,-73.97211540299999,POINT (-73.97211540299998 40.76263377600003)
18624,236303147,11/15/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,1,3,25-44,M,BLACK,982302,203230,40.72450411400007,-74.00702940099995,POINT (-74.00702940099995 40.72450411400007)
18748,238303586,12/26/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,71,0,45-64,M,WHITE HISPANIC,997704,178037,40.655345114000056,-73.95151270399998,POINT (-73.95151270399998 40.655345114000056)
18794,237439657,12/07/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,43,0,25-44,M,WHITE HISPANIC,1020433,242360,40.83183174900006,-73.86925057099995,POINT (-73.86925057099995 40.83183174900006)
18812,236161403,11/12/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL1192U2C,M,M,18,0,25-44,M,BLACK HISPANIC,984347,217300,40.76312297000004,-73.99965129199995,POINT (-73.99965129199995 40.76312297000004)
18870,236933822,11/25/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,5,0,25-44,M,BLACK,985412,200370,40.716654240000025,-73.99580970199997,POINT (-73.99580970199997 40.716654240000025)
18875,236943266,11/26/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,120,0,25-44,M,WHITE HISPANIC,955034,170066,40.633428466000055,-74.10526248099995,POINT (-74.10526248099995 40.633428466000055)
18899,238036843,12/19/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,Q,112,0,25-44,M,WHITE HISPANIC,1027274,201690,40.720172785000045,-73.84479037899997,POINT (-73.84479037899997 40.720172785000045)
18905,236100168,11/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,103,0,25-44,F,WHITE HISPANIC,1035948,195480,40.70308141100002,-73.81354629499998,POINT (-73.81354629499998 40.70308141100002)
19034,237013240,11/28/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,122,0,25-44,M,WHITE,952165,159860,40.60540521000007,-74.11555055799995,POINT (-74.11555055799995 40.60540521000007)
19057,237317615,12/04/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D2,F,Q,111,0,25-44,M,BLACK,1048659,216392,40.76039613900008,-73.76750253499995,POINT (-73.76750253499995 40.76039613900008)
19118,236277632,11/14/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,32,0,25-44,M,BLACK,999308,237228,40.817807147000046,-73.94559935099994,POINT (-73.94559935099994 40.817807147000046)
19209,236771281,11/22/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,Q,106,0,25-44,M,ASIAN / PACIFIC ISLANDER,1031942,187280,40.68059684100007,-73.82805243499998,POINT (-73.82805243499998 40.68059684100007)
19305,236094199,11/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,72,0,25-44,M,BLACK HISPANIC,979369,173579,40.64311774200007,-74.017589532,POINT (-74.017589532 40.64311774200007)
19319,238309767,12/27/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0,45-64,M,WHITE,943003,165815,40.621712527000064,-74.14858239099993,POINT (-74.14858239099993 40.62171252700006)
19379,236571772,11/20/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,81,0,25-44,M,BLACK,1003856,188545,40.684175739000075,-73.92931010399997,POINT (-73.92931010399997 40.684175739000075)
19458,238040247,12/19/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,104,0,18-24,M,WHITE HISPANIC,1011651,199648,40.71463017100007,-73.90115932399993,POINT (-73.90115932399993 40.71463017100007)
19535,236210831,11/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,47,0,25-44,M,BLACK,1021972,265517,40.89538420400004,-73.86355891299998,POINT (-73.86355891299998 40.89538420400004)
19557,236290578,11/15/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,107,0,25-44,M,ASIAN / PACIFIC ISLANDER,1036658,205330,40.73011306700005,-73.81090891499997,POINT (-73.81090891499997 40.73011306700005)
19563,236208398,11/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL1192U2C,M,B,48,0,25-44,F,WHITE HISPANIC,1015900,247717,40.84655255400003,-73.88560571999993,POINT (-73.88560571999993 40.84655255400003)
19575,236687518,11/21/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,123,0,25-44,M,WHITE,920675,128709,40.51973204600006,-74.22866363699995,POINT (-74.22866363699995 40.51973204600006)
19581,238325441,12/27/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,1,3,25-44,M,BLACK,982302,203230,40.72450411400007,-74.00702940099995,POINT (-74.00702940099995 40.72450411400007)
19596,238288859,12/25/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,73,0,25-44,M,BLACK HISPANIC,1010076,177829,40.65474676100007,-73.90692435799998,POINT (-73.90692435799998 40.65474676100007)
19607,236867626,11/23/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D2,F,K,67,0,25-44,M,BLACK,1004303,179652,40.65976545000007,-73.92772485899997,POINT (-73.92772485899997 40.65976545000007)
19622,236369198,11/17/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,52,0,45-64,M,WHITE HISPANIC,1014958,257825,40.87429928200004,-73.88896417199999,POINT (-73.88896417199999 40.87429928200004)
19625,238276270,12/24/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,Q,107,0,45-64,M,BLACK,1036658,205330,40.73011306700005,-73.81090891499997,POINT (-73.81090891499997 40.73011306700005)
19736,237630574,12/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,34,11,25-44,M,WHITE HISPANIC,1003335,255087,40.866817094000055,-73.93099963999998,POINT (-73.93099963999998 40.866817094000055)
19788,237678916,12/11/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,114,0,25-44,M,ASIAN / PACIFIC ISLANDER,1007508,217126,40.76261479400005,-73.91604370499994,POINT (-73.91604370499994 40.76261479400005)
19819,236571765,11/20/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,46,0,25-44,M,WHITE HISPANIC,1009833,248173,40.84782380100006,-73.90753252199994,POINT (-73.90753252199994 40.84782380100006)
19841,238464994,12/31/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,115,0,25-44,M,WHITE HISPANIC,1023231,216233,40.760108400000036,-73.85929138899995,POINT (-73.85929138899996 40.760108400000036)
19946,236669071,11/21/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,50,0,25-44,M,WHITE HISPANIC,1012047,256492,40.87065025500005,-73.89949559899995,POINT (-73.89949559899996 40.87065025500005)
19973,238177953,12/21/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,104,0,45-64,M,WHITE,1012333,192081,40.69385840700004,-73.89873074099995,POINT (-73.89873074099995 40.69385840700004)
20069,238427363,12/29/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,52,0,25-44,M,WHITE HISPANIC,1011391,253231,40.86170184600008,-73.90188070899995,POINT (-73.90188070899995 40.86170184600008)
20089,237047080,11/28/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,23,0,18-24,M,BLACK,1000344,229070,40.79541386200003,-73.94187600899994,POINT (-73.94187600899994 40.79541386200003)
20116,237901629,12/16/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D2,F,K,61,0,25-44,M,BLACK,995122,155693,40.59401905900006,-73.96085431599995,POINT (-73.96085431599995 40.59401905900006)
20135,236277726,11/15/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,115,0,25-44,M,WHITE HISPANIC,1022806,213987,40.75394557300007,-73.86083839199993,POINT (-73.86083839199993 40.75394557300007)
20277,237367831,12/05/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,76,0,25-44,M,WHITE HISPANIC,983881,185632,40.67620191700007,-74.00133174999998,POINT (-74.00133174999998 40.67620191700007)
20334,236878028,11/24/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,63,0,18-24,M,WHITE HISPANIC,1000521,168264,40.62851560000007,-73.94138369799998,POINT (-73.94138369799998 40.62851560000007)
20432,237997209,12/17/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,43,0,25-44,M,BLACK HISPANIC,1023119,240226,40.82596312400005,-73.85955682199994,POINT (-73.85955682199994 40.82596312400005)
20475,238492236,12/31/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,Q,115,0,25-44,M,WHITE HISPANIC,1020676,212952,40.75111379400005,-73.86853195599997,POINT (-73.86853195599997 40.75111379400005)
20576,237219091,12/02/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,115,0,25-44,M,WHITE HISPANIC,1019192,214334,40.75491301900007,-73.87388085099997,POINT (-73.87388085099997 40.75491301900007)
20579,236946168,11/26/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,47,0,25-44,M,BLACK HISPANIC,1020184,259289,40.878297777000064,-73.87005961299997,POINT (-73.87005961299997 40.87829777700006)
20586,236197734,11/12/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,115,0,25-44,M,WHITE HISPANIC,1022006,215366,40.75773402600004,-73.86371814399995,POINT (-73.86371814399996 40.75773402600004)
20691,238099224,12/21/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,120,0,45-64,M,BLACK,961553,171226,40.63663152200007,-74.08177937999993,POINT (-74.08177937999993 40.63663152200007)
20694,236926276,11/25/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,5,0,18-24,M,ASIAN / PACIFIC ISLANDER,984416,197257,40.70810987000005,-73.99940270199994,POINT (-73.99940270199994 40.70810987000005)
20732,237670555,12/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,79,0,25-44,M,WHITE HISPANIC,997143,187526,40.68139113900003,-73.95351642199995,POINT (-73.95351642199995 40.68139113900003)
20733,236439821,11/19/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,40,0,18-24,M,BLACK,1010140,238664,40.82172345700008,-73.90645958199997,POINT (-73.90645958199997 40.82172345700008)
20760,237644739,12/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,18,0,25-44,M,BLACK,984895,218180,40.765538320000076,-73.99767299899997,POINT (-73.99767299899997 40.765538320000076)
20820,236216701,11/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,40,0,45-64,M,WHITE HISPANIC,1008225,233523,40.807618257000065,-73.91339693199996,POINT (-73.91339693199996 40.80761825700006)
20821,236030019,11/08/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,75,0,25-44,F,BLACK,1014964,182906,40.66866639300008,-73.88928486199995,POINT (-73.88928486199995 40.66866639300008)
20826,237007021,11/28/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL119202U,F,K,72,0,25-44,M,BLACK,991044,175987,40.64972592400005,-73.97551766599996,POINT (-73.97551766599996 40.64972592400005)
20847,236931112,11/25/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,78,0,18-24,M,BLACK HISPANIC,991375,186923,40.679742562000065,-73.97431327499999,POINT (-73.97431327499999 40.67974256200006)
20862,237361927,12/05/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,43,2,25-44,M,BLACK,1016698,239231,40.823258055000046,-73.88276248199999,POINT (-73.88276248199998 40.823258055000046)
20912,238013450,12/18/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,19,0,18-24,M,BLACK,997819,218554,40.76655446500007,-73.95101658799997,POINT (-73.95101658799997 40.76655446500007)
20918,238294894,12/26/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,101,0,18-24,M,ASIAN / PACIFIC ISLANDER,1049357,156455,40.59587813300004,-73.76556198799993,POINT (-73.76556198799993 40.59587813300004)
20942,236372208,11/17/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,112,0,25-44,M,WHITE,1027274,201690,40.720172785000045,-73.84479037899997,POINT (-73.84479037899997 40.720172785000045)
20975,238395972,12/29/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,19,0,25-44,M,WHITE HISPANIC,998067,223501,40.78013230100004,-73.950111124,POINT (-73.950111124 40.78013230100004)
21042,236943254,11/25/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D3,F,K,71,0,25-44,M,BLACK,998456,178712,40.65719666700004,-73.94880104499998,POINT (-73.94880104499998 40.65719666700004)
21120,238040241,12/19/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,61,0,25-44,M,WHITE HISPANIC,995155,155079,40.59233371100004,-73.96073648199997,POINT (-73.96073648199997 40.59233371100004)
21150,236937870,11/25/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL1192E1C,F,Q,113,0,25-44,M,ASIAN / PACIFIC ISLANDER,1043208,187089,40.68000472200004,-73.78743574999999,POINT (-73.78743574999999 40.68000472200004)
21184,238325368,12/27/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,40,0,45-64,M,WHITE HISPANIC,1005737,232459,40.80470427300003,-73.92238769599999,POINT (-73.92238769599999 40.80470427300003)
21240,237797753,12/14/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,48,0,25-44,M,BLACK HISPANIC,1012439,249813,40.852317179000075,-73.89810633199994,POINT (-73.89810633199994 40.852317179000075)
21468,237371974,12/05/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,69,0,45-64,M,BLACK,1008320,170821,40.635516265000035,-73.91327799299995,POINT (-73.91327799299995 40.635516265000035)
21506,236484413,11/18/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,26,0,25-44,M,UNKNOWN,995223,237284,40.81796686900003,-73.96035769699995,POINT (-73.96035769699995 40.81796686900003)
21544,238064533,12/20/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,78,0,25-44,M,BLACK HISPANIC,993703,182686,40.66811076900007,-73.96592594399993,POINT (-73.96592594399993 40.66811076900007)
21665,237279022,12/03/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,46,0,25-44,M,WHITE HISPANIC,1013494,253347,40.862013514000076,-73.89427739699995,POINT (-73.89427739699995 40.862013514000076)
21716,237561915,12/08/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,52,0,45-64,M,BLACK,1016653,255439,40.86774438700007,-73.88284675399994,POINT (-73.88284675399994 40.86774438700007)
21729,238469700,12/31/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,62,0,25-44,M,WHITE,989523,157743,40.59965099400005,-73.98101319599994,POINT (-73.98101319599994 40.59965099400005)
21738,237039331,11/28/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,47,0,65+,M,BLACK,1029720,263256,40.889141961000064,-73.83554938499998,POINT (-73.83554938499998 40.889141961000064)
21756,238160656,12/21/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,K,62,0,25-44,M,WHITE HISPANIC,989123,163831,40.61636154000007,-73.98244921599995,POINT (-73.98244921599996 40.61636154000007)
21764,237963066,12/17/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,81,0,25-44,M,WHITE HISPANIC,1002516,191891,40.69336260700004,-73.93413253199995,POINT (-73.93413253199996 40.69336260700004)
21796,237676737,12/11/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,101,0,18-24,M,WHITE HISPANIC,1051173,158811,40.60233132600007,-73.758999567,POINT (-73.758999567 40.60233132600007)
